time		u			y
8.340000	1.132263	0.480398
8.360000	1.166743	0.472662
8.380000	1.189815	0.482865
8.400000	1.199700	0.490635
8.420000	1.195512	0.499060
8.440000	1.177352	0.487910
8.460000	1.146331	0.475830
8.480000	1.104526	0.492224
8.500000	1.054857	0.490273
8.520000	1.000897	0.500794
8.540000	0.946623	0.508808
8.560000	0.896130	0.501092
8.580000	0.853321	0.485902
8.600000	0.821595	0.488897
8.620000	0.803569	0.502451
8.640000	0.800844	0.485874
8.660000	0.813847	0.489323
8.680000	0.841755	0.496575
8.700000	0.882524	0.500221
8.720000	0.933018	0.490884
8.740000	0.989226	0.458811
8.760000	1.046575	0.490243
8.780000	1.100290	0.482961
8.800000	1.145797	0.475749
8.820000	1.179116	0.485428
8.840000	1.197222	0.496360
8.860000	1.198346	0.474128
8.880000	1.182162	0.501893
8.900000	1.149863	0.496609
8.920000	1.104108	0.497198
8.940000	1.048821	0.480877
8.960000	0.988880	0.487724
8.980000	0.929694	0.487570
9.000000	0.876725	0.492415
9.020000	0.834976	0.492571
9.040000	0.808509	0.490501
9.060000	0.800026	0.492037
9.080000	0.810572	0.491496
9.100000	0.839380	0.495764
9.120000	0.883892	0.475787
9.140000	0.939953	0.496208
9.160000	1.002179	0.507272
9.180000	1.064449	0.500001
9.200000	1.120509	0.478908
9.220000	1.164598	0.498099
9.240000	1.192057	0.510087
9.260000	1.199840	0.484589
9.280000	1.186889	0.494338
9.300000	1.154296	0.510503
9.320000	1.105259	0.498412
9.340000	1.044798	0.504363
9.360000	0.979272	0.478708
9.380000	0.915724	0.492780
9.400000	0.861130	0.494969
9.420000	0.821625	0.497095
9.440000	0.801791	0.499467
9.460000	0.804101	0.492947
9.480000	0.828569	0.477779
9.500000	0.872681	0.500837
9.520000	0.931607	0.493070
9.540000	0.998699	0.476536
9.560000	1.066213	0.494992
9.580000	1.126194	0.492152
9.600000	1.171420	0.491431
9.620000	1.196290	0.482907
9.640000	1.197547	0.502136
